"userID","itemID","styleID","rating"
7663,1536,574,2.5
7663,1521,568,4
7663,1535,574,1.5
7663,8310,2916,3.5
7663,14348,1,4
7663,4904,1417,4
7663,727,263,4.5
7663,20204,574,4
4333,10785,1075,4
4333,52352,18012,3
4333,727,263,3.5
8085,3517,394,5
4913,429,1,4
7993,4920,1315,1
5017,16074,1199,5
7581,11757,1199,4.5
7581,16074,1199,4.5
6447,29687,395,4
4581,18091,7536,4
4581,53579,2310,4.5
4581,20470,394,3.5
2416,5441,1199,4.5
3533,35036,1199,4.5
4668,11757,1199,5
783,429,1,2.5
146,5441,1199,4.5
4160,21822,1199,4.5
4160,11757,1199,3
5191,1324,263,4
4432,36269,10541,3.5
1595,11757,1199,4.5
1595,1550,394,4
1595,34362,394,4.5
1595,40303,394,4
1595,20539,394,5
1595,43438,394,4
1595,34146,1199,3.5
1595,505,14,4.5
1595,44909,394,4.5
1595,4073,1199,3.5
1595,55900,1199,2.5
1595,35036,1199,4.5
1595,41688,394,4
1595,25382,394,2.5
1595,16073,1199,3
1595,19960,1199,4.5
1595,37403,1199,4.5
1595,47693,394,4.5
1595,1622,394,4
1595,33644,14879,4.5
1595,43151,394,3.5
1595,54059,394,4
1595,20478,1199,3.5
1595,52368,394,2.5
1595,36670,394,4
1595,20470,394,4
1595,5441,1199,3.5
1595,10784,1075,4.5
1595,7348,1199,4.5
1595,23474,1199,4
1595,40302,394,3.5
1595,963,365,4
1595,16074,1199,4
1595,43312,394,4
1595,47658,1199,3.5
1595,17538,1199,4
1595,7463,1199,4.5
1595,29687,395,2.5
1595,24905,1199,4
1595,5487,2098,4
1595,21822,1199,4.5
1595,34361,394,4
1595,9906,394,4
1595,1324,263,4
1595,5411,394,4.5
3530,20893,9020,3.5
4925,24905,1199,1.5
6161,31063,3351,3.5
7063,3824,1417,3.5
7063,2780,850,4.5
6501,20478,1199,4
6845,20470,394,4
6337,436,163,2.5
6337,1550,394,3
2866,7463,1199,4
5610,20539,394,4
521,7463,1199,4
521,43091,16386,3
521,37518,14879,3.5
521,74675,26990,4.5
521,46670,16386,4
521,1550,394,4
521,54731,263,4
521,20478,1199,4
521,16074,1199,4
521,42591,16386,3.5
521,16115,1199,3
521,55900,1199,4
521,34146,1199,4
521,1122,395,4
521,23474,1199,4
521,21822,1199,4
521,22450,3268,3.5
521,35036,1199,3.5
521,7675,3268,4
521,19960,1199,4.5
521,10784,1075,4.5
521,11757,1199,4.5
521,16638,3268,3.5
521,30034,13670,4
521,727,263,4
521,17538,1199,3.5
521,52211,14879,4
521,74683,26990,4
521,13350,3268,4
521,1121,395,3.5
521,7348,1199,4
521,46088,16386,4
521,3003,395,4
521,43108,16386,2
521,48911,1199,4
521,53679,20658,3
521,4073,1199,4
521,50448,16386,3.5
521,60511,1199,3.5
521,5441,1199,4.5
521,33644,14879,4
521,1123,395,4
521,16073,1199,3.5
521,966,365,4
521,33662,14879,4
521,20470,394,4
521,24905,1199,3.5
521,37952,2446,4
521,24059,3268,4
886,3824,1417,3
2538,727,263,3.5
6786,798,289,5
5355,33927,14879,4
5355,34146,1199,4
5355,24905,1199,4
5355,11757,1199,4.5
4298,20478,1199,4
4298,35036,1199,4
4298,7348,1199,4
4298,11757,1199,5
4298,47658,1199,4.5
4298,33644,14879,4
4298,7463,1199,4.5
4298,34146,1199,4
4298,5441,1199,4.5
7342,23474,1199,4.5
7342,1122,395,4
1295,4373,1386,3.5
1295,4374,1386,2.5
3724,24905,1199,3
3724,16074,1199,4.5
3724,11757,1199,4
3724,727,263,4
7467,3365,395,4
7467,16074,1199,4
7467,5537,1315,2
7467,19140,885,3
7467,25656,9020,3
7467,1621,394,3
7467,19139,885,3
7467,16115,1199,4
7467,7463,1199,3.5
7467,1550,394,4
7467,9906,394,2.5
7467,17538,1199,3.5
7467,1121,395,3.5
7467,1622,394,4
7467,1504,568,5
7467,19141,885,4
7467,11757,1199,4
7467,19142,885,3
7467,19960,1199,4.5
7467,19143,885,3
7467,19149,885,3
6012,30372,13831,1.5
4118,25382,394,2
733,19960,1199,4.5
649,21822,1199,4
649,34146,1199,3
649,7463,1199,3
649,436,163,1.5
649,57024,1199,4.5
649,35036,1199,4
649,7348,1199,5
649,16074,1199,4.5
649,5441,1199,4.5
649,24905,1199,3.5
649,55900,1199,4.5
649,11757,1199,4
649,19960,1199,5
649,20478,1199,4
649,727,263,4.5
1641,17538,1199,4
2310,16074,1199,4
2310,11757,1199,4.5
7312,429,1,3.5
3132,46238,18012,4.5
3132,10784,1075,4
3132,19960,1199,5
3132,51601,18816,3.5
3132,8555,1315,4
1368,25852,1199,3.5
5755,5441,1199,4
5755,20470,394,2.5
5755,11757,1199,4
2880,56887,3268,2.5
1512,21822,1199,4
1512,66423,18012,2.5
1512,15244,2098,4
1512,34146,1199,4
1512,54731,263,4.5
1512,5441,1199,4
1512,60511,1199,4
1512,962,365,4
1512,58046,1075,4.5
1512,11757,1199,4
1512,7693,3282,4.5
1512,5487,2098,4
1512,7463,1199,4
1512,69515,2098,4
1512,961,365,4
1512,10785,1075,4
1512,16074,1199,4.5
1512,966,365,4
1512,25414,1075,4.5
1512,24905,1199,4.5
1512,45991,365,4.5
2713,56071,1075,2.5
2713,60511,1199,3.5
2713,35036,1199,3
3204,1525,568,3.5
3204,60511,1199,4.5
945,68430,1199,5
1356,429,1,3.5
1356,26201,453,3.5
1356,33584,163,2.5
1356,7815,453,4
1356,1414,163,2.5
4667,11757,1199,4
6836,16074,1199,4.5
3718,16074,1199,4.5
2904,727,263,4.5
2980,4073,1199,4
7536,727,263,4.5
2101,727,263,4.5
5778,11757,1199,4.5
4312,33644,14879,4.5
4312,2725,850,4
4312,28949,13397,4
4312,28952,13397,3
4312,8514,850,4
4312,28951,13397,4
4312,436,163,2
4312,5411,394,3
4312,1622,394,3.5
4312,2106,394,2.5
4312,28950,13397,4
4312,28951,13397,4
4312,29145,263,3.5
4312,9906,394,4.5
4312,35036,1199,4.5
4312,1550,394,4
4312,11757,1199,3.5
4312,3606,1315,4.5
2600,11757,1199,5
2600,19960,1199,4.5
2600,43893,7402,5
2600,16638,3268,4
2600,4904,1417,4
2600,57110,14879,4
2600,33644,14879,4.5
2600,7348,1199,4.5
2600,966,365,4.5
2600,35649,3268,4
2600,960,365,3
2600,47695,14879,4.5
2600,3939,1417,4
2600,1791,60,1.5
8128,7693,3282,4
8128,8422,3282,3
8128,1550,394,4
8128,1154,394,4
8128,727,263,4
6926,36299,4103,4
2163,21688,9020,3.5
2163,20575,9020,4
2070,44579,14756,3
2070,7348,1199,5
2070,1121,395,3
2070,29687,395,5
2070,21822,1199,5
2070,5441,1199,4
2070,16074,1199,4
2070,11757,1199,5
2070,4073,1199,4.5
2070,49786,395,2.5
2070,33644,14879,3.5
2070,34146,1199,5
6990,3824,1417,4.5
7801,7673,3268,4.5
1065,19960,1199,5
4258,7463,1199,4
4647,34590,365,3.5
2144,46088,16386,4
2144,36670,394,4.5
2144,19960,1199,4.5
2144,60511,1199,4
2144,11757,1199,4.5
2144,33644,14879,4.5
2144,25382,394,3
2144,34146,1199,4.5
5826,1598,60,3.5
5826,12982,2098,1
5826,21704,263,3.5
5826,966,365,4
5826,33644,14879,5
5826,962,365,3.5
5826,20539,394,3
5826,34590,365,3
5826,1504,568,4
5826,176,60,3
5826,19960,1199,4
5826,961,365,4.5
5826,963,365,4
5826,29687,395,4
5826,1324,263,4
1297,11757,1199,4
1297,17538,1199,1
7552,4904,1417,4.5
1997,19960,1199,5
8316,1152,394,5
8316,1549,394,4
1678,966,365,4.5
1678,56071,1075,3.5
1678,17538,1199,4.5
1678,58920,1075,3.5
1678,46386,365,3
1678,963,365,4.5
1678,54731,263,2.5
1678,10784,1075,4
1678,53495,365,3.5
1678,54545,18816,4
1678,5487,2098,3.5
1678,11757,1199,4.5
3627,16074,1199,5
1284,11757,1199,4
3539,24905,1199,4
3539,17538,1199,3.5
1483,33644,14879,3
1483,5441,1199,3.5
1483,7463,1199,4
1483,17538,1199,4
1483,3824,1417,4.5
1483,4904,1417,2
1483,19960,1199,4
1483,16074,1199,4.5
1483,3939,1417,3.5
1483,56115,14879,3.5
1483,29687,395,1
1483,35036,1199,3.5
1483,16638,3268,3.5
1483,25656,9020,3
1483,34146,1199,4
1483,20470,394,3.5
7604,7463,1199,3.5
4878,27597,765,3.5
4878,44351,765,4
4878,429,1,3
4878,48167,765,3.5
4878,429,1,5
7208,7324,395,4.5
4821,3824,1417,4
4821,48911,1199,3.5
4821,429,1,3.5
4821,5411,394,4.5
4821,1525,568,3.5
4821,20470,394,3
4821,20539,394,3.5
4821,1622,394,4
4821,1550,394,4
4821,25382,394,4.5
8281,5756,14,3.5
8281,513,14,3
8281,515,14,3
5284,36367,13670,1
4559,1554,568,2
4559,3619,394,3.5
4559,23474,1199,4
4559,33227,365,3.5
4559,7324,395,4
4559,429,1,1
4559,24905,1199,4
4559,1521,568,2
4559,178,60,3.5
4559,3003,395,4.5
4559,34150,5500,3
4559,961,365,3
4559,7348,1199,4
4559,17538,1199,4
4559,34151,5500,3.5
4559,7324,395,3
4559,436,163,1.5
4559,966,365,4.5
4559,1123,395,4
4559,16638,3268,3
4559,1550,394,3
4559,2324,394,3.5
4559,11757,1199,4.5
4559,959,365,3.5
4559,1622,394,3.5
4559,38982,14879,4
4559,19960,1199,4.5
4559,40153,14879,4
4559,1324,263,2
4559,29687,395,3.5
4559,16692,5500,4
4559,16695,5500,4
4559,21822,1199,4.5
4559,1621,394,4
4559,6825,1454,4
4559,28950,13397,3
4559,34152,5500,4
4559,15474,1454,3
4559,33624,14879,4
4559,2106,394,3.5
4559,20470,394,4.5
4559,8679,1199,4.5
4559,3824,1417,3
4559,960,365,4
4559,39299,3268,3.5
4559,25852,1199,4
4559,4073,1199,4
4559,6824,1454,4
4559,34153,5500,4
4559,37518,14879,4
4559,1589,395,3.5
4559,1122,395,4.5
4559,33644,14879,4.5
4559,965,365,3
4559,10649,1454,3
4559,7463,1199,3.5
4559,1550,394,4
4559,16115,1199,4
4559,28952,13397,3.5
4559,22450,3268,3
4559,34590,365,3.5
4559,1121,395,3.5
1568,19960,1199,5
1568,11757,1199,4
1568,60511,1199,4.5
1568,20478,1199,4.5
1568,176,60,4
1568,1791,60,3
1568,35036,1199,3.5
1568,25852,1199,4
1568,429,1,4.5
1568,1550,394,4
1568,20470,394,2.5
1211,11757,1199,4.5
1492,5441,1199,3.5
6831,5411,394,4.5
6831,11493,5313,2.5
6831,727,263,3
6831,1554,568,2.5
6831,1504,568,3
6831,1525,568,2.5
6831,1622,394,4
6831,28676,5510,2.5
6831,8422,3282,4.5
6831,4786,1315,4.5
6831,1550,394,3.5
6831,966,365,4.5
6831,960,365,4
6831,3824,1417,4.5
6831,3606,1315,4
6831,20470,394,4.5
6831,25153,5510,2.5
6831,3939,1417,2.5
6831,5481,2100,4.5
6831,12073,5313,4
6831,33227,365,4
6831,1324,263,2.5
6831,22697,11084,1
7261,10478,3512,3
7261,10480,3512,3
6117,16122,2430,3.5
7083,11757,1199,2.5
6771,19960,1199,5
6459,12421,936,4.5
3074,4073,1199,4
5910,429,1,4.5
5910,20470,394,4
8037,12197,1417,3.5
8037,14301,807,4
8037,18382,2916,3.5
8037,2572,807,4
8037,8203,807,4
8037,5761,807,4
7191,20470,394,4
7191,32710,765,2.5
7191,959,365,4.5
1481,48525,365,3.5
3576,22907,453,3
6441,16074,1199,5
2199,1123,395,3
2199,16638,3268,1.5
2199,19960,1199,3.5
2199,7675,3268,4
2199,23474,1199,4.5
2199,1504,568,3.5
2199,1121,395,3
2199,47694,14879,3
2199,11757,1199,5
2199,1324,263,2.5
2199,3606,1315,5
2199,33644,14879,5
2199,4920,1315,5
2199,2106,394,4.5
2199,7463,1199,2.5
2199,37518,14879,4
2199,5411,394,4
2199,17538,1199,3
2199,29145,263,4.5
2199,429,1,4.5
2199,48911,1199,3.5
2708,48911,1199,4
3182,24905,1199,3
3182,33644,14879,4
3182,60511,1199,2.5
3182,11757,1199,4.5
3182,19960,1199,3.5
3182,55900,1199,3.5
3182,21822,1199,3.5
3182,47695,14879,3.5
3182,47658,1199,4.5
3182,25382,394,4
6060,25656,9020,2
6060,20575,9020,2
6060,20893,9020,4
5416,11757,1199,4
5416,34146,1199,4
5416,21822,1199,4
5416,35036,1199,4
4474,47658,1199,5
4474,11757,1199,4.5
4474,19960,1199,3
1379,505,14,2.5
1379,58171,14,3.5
1379,31703,14,4.5
1379,178,60,4
1379,28350,3268,4
1379,6551,1254,1.5
1379,5441,1199,3.5
1379,436,163,1
1379,29145,263,4
1379,962,365,4
1379,16074,1199,3.5
1379,1018,263,3.5
1379,17538,1199,3
1379,48911,1199,3
1379,727,263,4
1379,55900,1199,2
1379,7675,3268,2.5
1379,11757,1199,5
1379,40176,12224,3.5
1379,24905,1199,3.5
1379,20539,394,4.5
1379,1504,568,3
1379,6523,14,4
1379,515,14,3.5
1379,16638,3268,2
1379,7672,3268,4.5
7974,15203,1497,3.5
7974,15655,3701,2.5
7974,15654,3701,3.5
7974,1557,577,4
7974,15656,3701,3
7974,20504,10103,3.5
7974,1621,394,4.5
7974,1549,394,4
7974,1622,394,3.5
7974,1154,394,4
7974,2106,394,4.5
7974,1550,394,4
7974,15653,3701,3
7974,5411,394,4
7974,429,1,3.5
2669,5441,1199,5
2669,19960,1199,4.5
2669,7463,1199,5
2669,23474,1199,3.5
2669,960,365,3.5
3048,60511,1199,4
3048,7463,1199,4.5
3048,29145,263,4
3048,25656,9020,4.5
3048,47658,1199,4.5
3048,2572,807,5
3048,19960,1199,5
3048,16074,1199,4.5
3048,21822,1199,4
3048,20893,9020,4
3048,48911,1199,3.5
3048,1324,263,4
3048,35036,1199,5
3048,5441,1199,4.5
3048,17538,1199,3.5
3048,4073,1199,5
3048,11757,1199,4
3048,19558,850,2.5
3048,2725,850,3.5
3048,960,365,5
6032,17538,1199,4
2765,7673,3268,3
2765,4920,1315,3
2765,40815,12224,2
2765,7463,1199,4
2765,20470,394,3
2765,40176,12224,3.5
2765,1324,263,3
2765,3939,1417,3.5
2765,40153,14879,3
2765,7348,1199,4
2765,3824,1417,4
7670,19141,885,3.5
8031,9906,394,4
803,17538,1199,3.5
1872,19960,1199,5
5104,1324,263,3
5104,1599,60,2.5
5104,5441,1199,4
5104,48911,1199,3.5
5104,16115,1199,3.5
5104,7463,1199,4
5104,37518,14879,4.5
5104,17538,1199,2
5104,16074,1199,5
4266,11757,1199,5
2614,19960,1199,4
393,16074,1199,4
393,24905,1199,4
393,11757,1199,4.5
393,10784,1075,4
194,52211,14879,4
194,4073,1199,3.5
194,5441,1199,4.5
194,45878,14,4.5
194,35036,1199,4
194,10784,1075,4
194,47658,1199,5
194,6523,14,4
194,20478,1199,4.5
194,2599,14,4
194,17538,1199,4
194,16074,1199,4.5
8003,3606,1315,4
6567,33644,14879,2
6567,429,1,5
6590,17162,936,4.5
1102,17538,1199,4
1102,11757,1199,4.5
5321,33644,14879,4
5321,19960,1199,3.5
5321,16074,1199,5
5321,727,263,3.5
5321,429,1,3
5321,20470,394,4
5321,1504,568,5
4296,1018,263,3.5
4296,727,263,4
6568,429,1,5
6568,1504,568,4
106,7348,1199,4
106,25382,394,3.5
106,48911,1199,4
106,11757,1199,5
5219,3606,1315,4
3665,19960,1199,4.5
2087,30273,12224,2
2087,20417,395,2
2087,46634,14338,4.5
2087,45137,14756,3
5254,32780,12224,4
5254,25884,12224,3
2448,21822,1199,4
4769,5441,1199,5
825,3824,1417,4
3551,19960,1199,5
3551,5487,2098,4
3551,4904,1417,3
3551,8950,2446,3.5
3551,37952,2446,4
1152,22590,9370,3.5
1152,6968,1315,3
1152,58046,1075,4.5
1152,28676,5510,3.5
1152,24233,5514,3
1152,7167,1315,3.5
1152,10784,1075,3.5
1152,6029,2414,2
1152,3606,1315,4.5
1152,28373,9370,2.5
1152,41843,14338,4
1152,4920,1315,3.5
1152,17538,1199,3
1152,40765,16791,2.5
1152,1324,263,3.5
1152,1525,568,3.5
1152,54731,263,5
1152,36269,10541,4
1152,20891,568,1.5
1152,436,163,2
1152,4904,1417,3
1152,55076,21801,3.5
1152,36270,10541,3.5
1152,25468,568,4
1152,22591,9370,2.5
1152,727,263,4
1152,1504,568,4
1152,73340,24477,3
1152,16074,1199,4.5
1152,4786,1315,3.5
1152,73339,24477,1.5
1152,8555,1315,4
1152,20470,394,4.5
1152,3824,1417,3.5
1152,40268,14,4
1152,41778,10541,4
1152,429,1,3.5
1152,11757,1199,4.5
1152,25153,5510,3
1152,1554,568,2.5
1152,961,365,4
1854,21822,1199,4.5
1854,54827,1199,4.5
1854,21822,1199,4.5
1854,24905,1199,4
1854,11757,1199,2
1854,47695,14879,4.5
1854,21822,1199,4.5
1854,5441,1199,3.5
1854,7348,1199,4
1854,33644,14879,4.5
1854,59966,1199,3.5
1854,19960,1199,4
1854,60511,1199,3
1854,35036,1199,4
1854,7463,1199,3
1854,47658,1199,5
1854,19960,1199,4
2085,21822,1199,4.5
4206,33662,14879,4
303,20478,1199,4
303,16074,1199,4
303,19960,1199,5
303,11757,1199,4.5
303,7348,1199,4.5
303,34146,1199,5
303,5441,1199,3.5
303,33644,14879,4.5
303,48148,7402,3.5
303,17538,1199,4
303,51483,9020,4
7011,17538,1199,3
4922,11126,5095,2.5
5763,5441,1199,4.5
5763,20539,394,4
5763,40028,395,3.5
5763,34342,7402,4
4015,33644,14879,5
4015,21822,1199,4
6248,33644,14879,4.5
5250,34146,1199,3.5
5250,33644,14879,4
5250,11757,1199,4
3456,35717,365,3.5
3456,11757,1199,4.5
3456,24905,1199,4
3456,5441,1199,5
3456,16074,1199,5
3456,34146,1199,4
3456,21822,1199,3.5
3456,19960,1199,4.5
3456,7463,1199,4
3456,35036,1199,4
3456,7348,1199,4.5
5963,33644,14879,4.5
8084,5761,807,3.5
3554,3606,1315,3.5
3554,7463,1199,3.5
3490,966,365,4
3062,24905,1199,3
3062,19960,1199,5
3062,35036,1199,4
3062,1018,263,1
3062,7463,1199,4
3062,48911,1199,4
3062,11757,1199,4.5
3062,16074,1199,4.5
3062,17538,1199,3.5
3686,436,163,3
3686,8422,3282,3.5
3686,47695,14879,4.5
3686,16074,1199,4.5
3686,429,1,4
5277,19960,1199,4.5
4786,21822,1199,4.5
3687,47695,14879,4.5
3687,1557,577,3.5
3687,11456,577,4
3687,11757,1199,4
3687,48466,3282,4
1042,4014,1315,4.5
1042,17538,1199,3.5
1042,24905,1199,3.5
1042,20575,9020,3.5
1042,37518,14879,4
1042,34362,394,4
1042,51917,14879,4.5
1042,53907,14365,3
1042,429,1,3.5
1042,1324,263,3.5
1042,57110,14879,4.5
1042,19960,1199,5
1042,53909,14365,4
1042,52211,14879,4
1042,60990,1075,4
1042,20893,9020,2.5
1042,7348,1199,4
1042,53906,14365,3.5
1042,20470,394,2.5
1042,53908,14365,4.5
1042,54731,263,4
1042,25656,9020,4
1042,19960,1199,4.5
1042,727,263,3
1042,70795,1199,4.5
1042,47695,14879,4.5
1042,51483,9020,4.5
1042,29145,263,3
1042,5441,1199,4
1042,11493,5313,4
1042,73411,263,4
1042,21822,1199,4.5
1042,3606,1315,4.5
1042,2106,394,4
1042,16074,1199,4
1042,21704,263,3.5
1042,60511,1199,4
1042,35036,1199,4.5
1042,15244,2098,3.5
1042,33624,14879,4
1042,33644,14879,4
1042,52425,14365,4.5
1042,1018,263,2.5
1042,71802,24445,4.5
1042,54827,1199,4
1042,4920,1315,3.5
1042,21688,9020,3.5
1042,7463,1199,4
1042,47658,1199,5
1042,59966,1199,4
1042,14299,807,4.5
1042,20470,394,3.5
1042,12073,5313,4
1042,28951,13397,4
1042,25852,1199,4.5
1042,33662,14879,3.5
1042,43091,16386,3.5
1042,36862,14879,4.5
1042,436,163,1
1042,10784,1075,4
1042,34146,1199,4
1042,48911,1199,3.5
1042,69461,14879,4
1042,43312,394,3
1042,55900,1199,3.5
1042,20478,1199,4.5
1042,11757,1199,4
1042,14454,395,4.5
1750,51483,9020,5
1750,47658,1199,5
1750,48911,1199,2.5
1750,47695,14879,4
1750,17538,1199,2
1750,34146,1199,3
1750,5441,1199,5
1750,11757,1199,4
1750,54731,263,3.5
1750,52175,1386,1
1750,53679,20658,3
1750,24905,1199,3.5
1750,4073,1199,3
1750,963,365,3
1750,62442,850,3.5
1750,54000,850,3
1750,33644,14879,5
1750,21822,1199,3.5
1750,19960,1199,3.5
1750,60511,1199,4
519,1324,263,3.5
519,34590,365,3.5
519,16074,1199,4
519,19960,1199,4.5
519,959,365,4
519,5441,1199,4
519,7348,1199,4.5
519,29145,263,4
519,727,263,4
519,1018,263,4
6593,16074,1199,4.5
6593,23474,1199,4
6593,3939,1417,4.5
6593,19960,1199,4.5
2147,727,263,4.5
677,19960,1199,4
677,21822,1199,3.5
677,47658,1199,4.5
2705,429,1,4.5
2705,3824,1417,3
2705,11757,1199,5
2705,24905,1199,4
2705,60511,1199,4
915,17538,1199,4
915,1550,394,4
915,3824,1417,3.5
915,16638,3268,3
915,55900,1199,4
915,20470,394,4
915,7348,1199,4
915,2106,394,4
915,16074,1199,4.5
915,54028,1199,3.5
915,41778,10541,4
915,24059,3268,4
915,1622,394,3
915,20478,1199,5
915,28350,3268,3
915,7463,1199,4
915,56887,3268,3.5
915,24905,1199,4
915,5441,1199,3
915,69510,395,3
915,4073,1199,3.5
915,36670,394,4
915,52211,14879,4
915,11757,1199,4
915,25382,394,4
915,5411,394,3.5
915,19960,1199,4
915,727,263,4.5
915,7673,3268,3
915,35036,1199,3.5
915,21822,1199,5
915,48911,1199,5
915,34146,1199,4.5
915,20539,394,5
8318,959,365,5
5595,7348,1199,4.5
5595,19960,1199,4
5595,5441,1199,3.5
5595,10784,1075,4.5
5595,41106,14,4
5595,20478,1199,4.5
5595,11757,1199,4
5595,7463,1199,3.5
5595,25852,1199,4
5595,21800,14,3.5
5595,20470,394,4.5
2989,11757,1199,5
6793,28350,3268,4.5
6793,429,1,4.5
6793,4073,1199,3
6793,5441,1199,5
6793,23474,1199,2
6793,7463,1199,4
6793,16074,1199,3.5
1680,60874,14879,4.5
1680,11757,1199,4.5
1680,66041,394,3
1680,19960,1199,5
1680,34146,1199,4.5
1680,56115,14879,4.5
1680,35036,1199,3.5
1680,17538,1199,4.5
1680,67360,14,4.5
1680,11757,1199,4
1680,58914,1199,4
1680,59966,1199,4
1680,7348,1199,3.5
1680,21822,1199,4.5
2053,44579,14756,2
6592,7324,395,4
6592,3365,395,1.5
23,29145,263,4
23,5481,2100,3
23,3939,1417,4
23,4904,1417,3
23,1621,394,4
23,1542,576,3
23,1550,394,4
23,17010,577,3
23,727,263,4
23,38468,16269,3
23,32780,12224,2.5
23,1504,568,4
23,25918,12224,3
23,436,163,2.5
23,3824,1417,4
23,25468,568,4
23,1554,568,3.5
23,1018,263,3.5
23,21556,568,4
23,429,1,3
23,3606,1315,4
23,1525,568,4
1782,60511,1199,4
1782,11757,1199,5
1782,1504,568,4
1782,35036,1199,4.5
1782,20478,1199,4
1782,19960,1199,4.5
6679,3003,395,3.5
6679,3517,394,4
6679,21822,1199,3.5
6679,1123,395,3.5
6679,1122,395,3.5
880,34146,1199,5
880,35036,1199,4.5
880,17538,1199,4.5
880,25852,1199,4.5
880,1324,263,3.5
880,16074,1199,4.5
880,5441,1199,4.5
880,7348,1199,4.5
880,21822,1199,4
880,19960,1199,4.5
880,436,163,2.5
880,20478,1199,4.5
880,11757,1199,5
6067,37518,14879,4
6067,20539,394,4.5
6067,7463,1199,4.5
6067,3824,1417,3.5
6067,25382,394,3.5
4665,5441,1199,4.5
3832,55900,1199,4
7571,6968,1315,2
7571,4920,1315,2
5332,19960,1199,4.5
5332,47658,1199,3.5
5332,7348,1199,4
5332,35649,3268,3.5
5332,21822,1199,4.5
5332,34146,1199,3.5
8305,3517,394,4
3750,6551,1254,5
7135,28350,3268,4.5
1578,17538,1199,3.5
1507,6551,1254,3.5
1417,5441,1199,4.5
1417,11757,1199,4
1417,16074,1199,4
1417,7348,1199,4
1417,7463,1199,3.5
321,57110,14879,4.5
321,24905,1199,4
321,7463,1199,3.5
4849,34146,1199,4.5
4849,46683,16994,4.5
4849,19960,1199,3.5
4849,35036,1199,4
4849,21822,1199,4
4849,7463,1199,4
4849,19960,1199,4
4849,47695,14879,5
4849,47694,14879,4
4849,20539,394,4
4849,7348,1199,5
4849,47658,1199,5
2724,38468,16269,3
2724,19960,1199,4.5
7397,16692,5500,3
3936,19960,1199,4
6811,1525,568,4
2869,64550,1199,4.5
6855,429,1,3
6665,20470,394,4
4244,35036,1199,3
4244,11757,1199,4
2488,429,1,4
2488,7463,1199,3.5
2488,11757,1199,4
6285,429,1,3.5
6285,41315,765,3.5
6285,27597,765,3
1977,36670,394,4
362,7463,1199,4
362,11757,1199,4.5
362,12421,936,3.5
2943,5487,2098,4
2943,24059,3268,4
2943,16074,1199,4
2943,11757,1199,4.5
2943,7463,1199,4
2943,28950,13397,4
2943,4920,1315,4
2943,34146,1199,4
2943,35036,1199,4
2943,45260,16386,3.5
2943,28350,3268,4
2943,48911,1199,4
74,45878,14,4.5
74,11757,1199,4.5
74,21800,14,4.5
74,20202,765,4
74,8274,765,3.5
74,436,163,2
74,5411,394,4.5
74,1504,568,4.5
74,38552,765,1.5
74,44279,14,4
74,4073,1199,2.5
74,34146,1199,3.5
74,16074,1199,4.5
74,6523,14,4
74,20470,394,3.5
74,37403,1199,4.5
74,7463,1199,4
74,1550,394,3.5
74,1554,568,3.5
74,3824,1417,4.5
74,19960,1199,4.5
74,16115,1199,4
74,37518,14879,4
74,4904,1417,4.5
74,22907,453,4
74,2784,765,3
74,21607,765,3
74,5547,971,3.5
74,33644,14879,4.5
74,35036,1199,4
74,5441,1199,4.5
74,727,263,4
74,3606,1315,4
74,513,14,4
74,515,14,4
74,966,365,4
74,19099,1,3
74,16073,1199,4
74,429,1,3.5
74,34361,394,4
74,34362,394,4
74,21556,568,3.5
74,7348,1199,4
74,17538,1199,4
74,1622,394,3
74,36670,394,4
74,48911,1199,3.5
74,23474,1199,4
74,24905,1199,4
74,5487,2098,3.5
74,63894,10541,3
74,21822,1199,4.5
3611,5441,1199,4
5684,727,263,3
5684,11757,1199,3
5684,33644,14879,4
5684,16074,1199,4
4012,19960,1199,4
4012,11757,1199,4.5
3368,5441,1199,4.5
3368,5411,394,5
3368,7348,1199,4
3368,966,365,4
3368,20539,394,4.5
3368,25414,1075,4.5
3368,28950,13397,3.5
3368,16074,1199,4.5
1562,33644,14879,4.5
1562,19960,1199,4
1562,11757,1199,4.5
1141,436,163,2.5
2777,5441,1199,4
3449,32371,2446,5
3449,40140,2446,3
3449,16074,1199,4
3449,5441,1199,4
3449,8422,3282,4.5
3449,29687,395,4
568,429,1,5
568,16079,1199,4
568,45260,16386,4
568,3606,1315,4
568,21521,2055,4
568,24059,3268,3
568,3939,1417,3.5
568,20478,1199,4.5
568,40767,16791,1.5
568,55900,1199,4
568,35643,12224,3
568,40153,14879,3
568,10265,3351,2
568,42948,12224,2
568,5481,2100,1.5
568,32780,12224,2.5
568,59125,12224,2
568,60511,1199,5
568,35036,1199,3.5
568,29145,263,3.5
568,33624,14879,3
568,7348,1199,4
568,46634,14338,4
568,1414,163,2.5
568,1324,263,3
568,47658,1199,5
568,17538,1199,2
568,40766,16791,2
568,36167,395,3.5
568,3825,1463,3
568,4073,1199,4.5
568,48148,7402,2
568,50448,16386,2
568,33644,14879,3.5
568,44704,12224,2.5
568,47694,14879,3
568,2572,807,3.5
568,34146,1199,4
568,43091,16386,3
568,41778,10541,4
568,4920,1315,4.5
7647,1504,568,4.5
4140,16074,1199,4
4140,34362,394,5
4140,37403,1199,4
4140,19960,1199,4.5
4140,29687,395,4.5
